City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
525,Gorontalo,ID,2022-04-17 10:19:32,0.5412,123.0595,76.98,89,99,0.63,overcast clouds
526,Ginda,IN,2022-04-17 10:19:32,30.6945,78.4932,82.27,16,41,5.01,scattered clouds
527,Hare Bay,CA,2022-04-17 10:19:32,48.8499,-54.0148,42.19,70,100,7.4,overcast clouds
528,Goderich,CA,2022-04-17 10:15:13,43.7501,-81.7165,32.92,74,100,14.97,overcast clouds
529,Chapais,CA,2022-04-17 10:19:33,49.7834,-74.8492,28.18,90,100,13.8,overcast clouds
530,Awbari,LY,2022-04-17 10:19:33,26.5921,12.7805,70.66,36,5,14.29,clear sky
531,Belluru,IN,2022-04-17 10:19:34,12.9911,76.7444,93.4,26,10,6.46,clear sky
532,Mountain Home,US,2022-04-17 10:14:55,43.133,-115.6912,33.28,100,100,3.44,overcast clouds
533,Prado,BR,2022-04-17 10:16:45,-17.3411,-39.2208,74.23,86,100,11.01,overcast clouds
534,Macusani,PE,2022-04-17 10:19:34,-14.0833,-70.4333,33.03,41,34,1.77,scattered clouds
535,Ayr,GB,2022-04-17 10:19:34,55.4627,-4.6339,58.32,72,40,16.11,scattered clouds
536,Bundaberg,AU,2022-04-17 10:19:35,-24.85,152.35,69.22,78,75,8.05,broken clouds
537,Cross Lanes,US,2022-04-17 10:19:35,38.4204,-81.7907,42.57,54,0,5.75,clear sky
538,Liwonde,MW,2022-04-17 10:19:35,-15.0506,35.2035,83.5,59,60,2.15,broken clouds
539,Payo,ID,2022-04-17 10:19:36,-3.7508,103.6372,80.82,93,64,1.97,broken clouds
540,Kargopol,RU,2022-04-17 10:19:36,61.5071,38.9456,40.12,72,92,7.74,overcast clouds
541,Vestmanna,FO,2022-04-17 10:19:36,62.1564,-7.1664,45.52,100,100,9.22,mist
542,Barentu,ER,2022-04-17 10:19:37,15.1139,37.5928,94.73,21,15,8.61,few clouds
543,Pangoa,PE,2022-04-17 10:19:37,-12.1167,-73.0,68.11,94,100,1.03,overcast clouds
544,Santa Rosa,PH,2022-04-17 10:19:37,14.3122,121.1114,84.11,76,62,13.42,broken clouds
545,Hanmer Springs,NZ,2022-04-17 10:19:38,-42.5167,172.8167,47.52,96,100,0.74,overcast clouds
546,Mangan,IN,2022-04-17 10:19:38,27.5167,88.5333,80.64,45,53,6.78,broken clouds
547,Castanos,MX,2022-04-17 10:19:38,26.7833,-101.4167,78.35,60,74,5.08,broken clouds
548,Tavira,PT,2022-04-17 10:19:39,37.1273,-7.6486,73.27,52,89,6.85,overcast clouds
549,Pangnirtung,CA,2022-04-17 10:19:39,66.1451,-65.7125,8.6,96,100,1.45,light snow
550,Tanete,ID,2022-04-17 10:19:39,-3.9443,119.7848,79.21,86,94,1.72,overcast clouds
551,Otradnoye,RU,2022-04-17 10:19:40,59.7775,30.8181,48.25,48,79,4.03,broken clouds
552,Porto Walter,BR,2022-04-17 10:20:40,-8.2686,-72.7439,68.9,96,0,2.04,clear sky
553,Guerrero Negro,MX,2022-04-17 10:20:40,27.9769,-114.0611,58.44,90,83,15.41,broken clouds
554,Kiunga,PG,2022-04-17 10:20:41,-6.1219,141.2906,76.8,96,81,1.97,broken clouds
555,Canete,CL,2022-04-17 10:20:41,-37.8,-73.4,51.8,75,27,1.48,scattered clouds
556,Nantucket,US,2022-04-17 10:20:42,41.2835,-70.0995,44.71,92,20,11.5,few clouds
557,Korla,CN,2022-04-17 10:20:42,41.7597,86.1469,67.33,8,3,8.95,clear sky
558,Alta Floresta,BR,2022-04-17 10:20:43,-9.8756,-56.0861,71.22,99,100,2.82,overcast clouds
559,Port Augusta,AU,2022-04-17 10:17:37,-32.5,137.7667,67.73,82,100,18.3,overcast clouds
560,Shitkino,RU,2022-04-17 10:20:43,56.3703,98.3543,62.17,63,67,9.78,broken clouds
561,Tezu,IN,2022-04-17 10:20:43,27.9167,96.1667,82.74,53,47,4.14,scattered clouds
562,Chegdomyn,RU,2022-04-17 10:20:44,51.1167,133.0167,28.98,95,100,1.36,light snow
563,Rongcheng,CN,2022-04-17 10:20:44,30.634,117.8517,59.81,69,100,0.65,overcast clouds
564,Neuquen,AR,2022-04-17 10:20:44,-38.9516,-68.0591,53.49,87,100,5.75,overcast clouds
565,Porto Novo,BJ,2022-04-17 10:20:45,6.4965,2.6036,89.91,58,89,7.29,overcast clouds
566,Namibe,AO,2022-04-17 10:20:45,-15.1961,12.1522,79.43,61,0,0.0,clear sky
567,Pascagoula,US,2022-04-17 10:20:45,30.3658,-88.5561,73.45,94,40,0.0,scattered clouds
568,Bonavista,CA,2022-04-17 10:20:46,48.6499,-53.1147,36.81,80,100,13.53,overcast clouds
569,Sawtell,AU,2022-04-17 10:20:46,-30.3833,153.1,66.18,94,100,4.61,overcast clouds
570,Storsteinnes,NO,2022-04-17 10:20:46,69.2408,19.2344,42.39,100,100,1.88,moderate rain
571,Uberaba,BR,2022-04-17 10:20:10,-19.7483,-47.9319,63.18,77,0,0.0,clear sky
572,Skhisma,GR,2022-04-17 10:20:47,35.2667,25.7167,73.29,70,100,16.26,overcast clouds
573,Tiarei,PF,2022-04-17 10:20:47,-17.5333,-149.3333,77.02,76,2,11.63,light rain
574,Qinzhou,CN,2022-04-17 10:20:47,21.95,108.6167,59.63,84,100,11.34,overcast clouds
575,Uige,AO,2022-04-17 10:20:48,-7.6087,15.0613,79.47,67,98,3.24,overcast clouds
576,Palagiano,IT,2022-04-17 10:20:48,40.5782,17.0374,59.83,72,100,16.13,light rain
577,Henties Bay,NA,2022-04-17 10:20:48,-22.116,14.2845,66.36,64,2,6.91,clear sky
578,Leningradskiy,RU,2022-04-17 10:20:49,69.3833,178.4167,3.87,97,97,4.68,overcast clouds
579,Saint-Georges,GD,2022-04-17 10:20:49,12.0564,-61.7485,78.48,83,75,18.41,broken clouds
580,Acajutla,SV,2022-04-17 10:20:49,13.5928,-89.8275,80.44,77,78,3.67,broken clouds
581,Sao Gabriel Da Cachoeira,BR,2022-04-17 10:20:50,-0.1303,-67.0892,71.31,99,93,0.18,overcast clouds
582,Itarema,BR,2022-04-17 10:20:50,-2.9248,-39.9167,77.77,89,65,6.08,broken clouds
583,Rafaela,AR,2022-04-17 10:20:50,-31.2503,-61.4867,56.98,58,36,4.74,scattered clouds
584,Tecoanapa,MX,2022-04-17 10:20:51,16.5167,-98.75,76.24,71,74,5.06,broken clouds
585,Mendi,PG,2022-04-17 10:20:51,-6.1761,143.6513,57.31,99,99,1.16,overcast clouds
586,Gornopravdinsk,RU,2022-04-17 10:20:51,60.05,69.9,32.95,79,100,6.13,overcast clouds
587,Niono,ML,2022-04-17 10:20:52,14.2526,-5.993,92.55,22,11,10.09,few clouds
588,Cap Malheureux,MU,2022-04-17 10:20:52,-19.9842,57.6142,80.47,84,23,8.99,few clouds
589,Hauterive,FR,2022-04-17 10:20:52,46.0901,3.4459,57.96,40,0,4.16,clear sky
590,La Romana,DO,2022-04-17 10:20:53,18.4273,-68.9728,71.71,90,34,7.94,scattered clouds
591,Tulum,MX,2022-04-17 10:20:53,20.2167,-87.4667,74.88,86,2,5.19,clear sky
592,Ambanja,MG,2022-04-17 10:20:53,-13.6833,48.45,87.06,61,2,6.04,clear sky
593,Rocha,UY,2022-04-17 10:20:53,-34.4833,-54.3333,53.44,93,50,0.69,scattered clouds
594,Egvekinot,RU,2022-04-17 10:20:54,66.3167,-179.1667,17.53,93,95,8.39,overcast clouds
595,Buraydah,SA,2022-04-17 10:20:54,26.326,43.975,90.05,11,0,6.85,clear sky
596,Ha Tinh,VN,2022-04-17 10:20:55,18.3333,105.9,74.71,93,100,6.51,overcast clouds
597,Kokopo,PG,2022-04-17 10:20:55,-4.352,152.2633,79.11,83,98,3.0,light rain
598,Miranda De Ebro,ES,2022-04-17 10:20:55,42.6865,-2.947,63.57,43,34,4.0,scattered clouds
599,Imeni Poliny Osipenko,RU,2022-04-17 10:20:56,52.4201,136.4853,28.71,86,100,12.26,overcast clouds
600,Vodnyy,RU,2022-04-17 10:21:56,63.5046,53.4095,36.03,68,100,10.0,overcast clouds
601,Bellevue,US,2022-04-17 10:18:56,47.6104,-122.2007,40.82,83,20,8.05,few clouds
602,San Quintin,MX,2022-04-17 10:21:57,30.4833,-115.95,57.51,90,0,13.73,clear sky
603,Khandagayty,RU,2022-04-17 10:21:57,50.7333,92.05,52.93,24,5,5.95,clear sky
604,Saldanha,ZA,2022-04-17 10:21:58,-33.0117,17.9442,82.45,55,0,12.64,clear sky
605,Coquimbo,CL,2022-04-17 10:21:58,-29.9533,-71.3436,53.33,93,100,2.3,overcast clouds
606,Kyabe,TD,2022-04-17 10:21:59,9.4515,18.9449,100.63,26,5,6.6,clear sky
607,Rawah,IQ,2022-04-17 10:21:59,34.4816,41.9093,81.28,13,0,5.97,clear sky
608,Harur,IN,2022-04-17 10:22:00,12.0667,78.5,100.11,25,39,3.65,scattered clouds
609,Shelopugino,RU,2022-04-17 10:22:00,51.6514,117.5599,37.83,61,96,5.21,overcast clouds
610,Mutare,ZW,2022-04-17 10:22:00,-18.9707,32.6709,74.66,59,77,5.99,broken clouds
611,Celestun,MX,2022-04-17 10:22:01,20.8667,-90.4,76.91,80,0,14.32,clear sky
612,Port Hardy,CA,2022-04-17 10:22:01,50.6996,-127.4199,42.8,93,0,3.44,clear sky
613,Doume,CM,2022-04-17 10:22:01,4.2333,13.45,92.66,42,44,2.26,scattered clouds
614,Ngunguru,NZ,2022-04-17 10:22:02,-35.6167,174.5,63.72,94,100,29.59,overcast clouds
615,Nirmali,IN,2022-04-17 10:22:02,26.3167,86.5833,106.93,8,3,12.06,clear sky
616,Ames,US,2022-04-17 10:18:19,42.0347,-93.6199,35.08,73,0,10.36,clear sky
617,Skelleftea,SE,2022-04-17 10:22:03,64.7507,20.9528,50.36,53,26,5.75,scattered clouds
618,Nabire,ID,2022-04-17 10:22:03,-3.3667,135.4833,79.7,85,100,2.15,heavy intensity rain
619,Havre-Saint-Pierre,CA,2022-04-17 10:22:03,50.2334,-63.5986,30.56,93,100,9.22,overcast clouds
620,Sabang,ID,2022-04-17 10:22:04,5.8933,95.3214,84.67,63,95,9.51,overcast clouds
621,Sonepur,IN,2022-04-17 10:22:04,20.8333,83.9167,110.44,8,98,7.02,overcast clouds
622,Labytnangi,RU,2022-04-17 10:22:04,66.6572,66.4183,22.46,78,28,7.76,scattered clouds
623,Beringovskiy,RU,2022-04-17 10:22:05,63.05,179.3167,30.67,98,100,17.81,snow
624,Dwarka,IN,2022-04-17 10:22:05,22.2394,68.9678,85.39,65,0,14.72,clear sky
625,Sobolevo,RU,2022-04-17 10:22:05,54.4299,31.8996,41.65,45,77,18.45,broken clouds
626,Te Anau,NZ,2022-04-17 10:22:06,-45.4167,167.7167,44.87,90,8,1.32,clear sky
627,Turukhansk,RU,2022-04-17 10:22:06,65.8167,87.9833,24.08,85,100,16.6,overcast clouds
628,Portland,US,2022-04-17 10:20:19,45.5234,-122.6762,41.68,85,17,1.52,few clouds
629,Taonan,CN,2022-04-17 10:22:06,45.3333,122.7833,54.84,22,91,4.52,overcast clouds
630,Roma,US,2022-04-17 10:20:03,43.2128,-75.4557,32.95,77,100,9.22,overcast clouds
631,Sabzevar,IR,2022-04-17 10:22:07,36.2126,57.6819,58.28,82,40,11.5,scattered clouds
632,Idlib,SY,2022-04-17 10:22:07,35.9306,36.6339,77.99,21,11,9.01,few clouds
633,Mbaiki,CF,2022-04-17 10:22:07,3.8678,17.9892,93.9,39,87,4.18,overcast clouds
634,Matinhos,BR,2022-04-17 10:22:08,-25.8175,-48.5428,62.96,85,51,5.64,broken clouds
635,Pimentel,PE,2022-04-17 10:22:08,-6.8367,-79.9342,65.16,90,8,10.22,clear sky
636,Vitoria,BR,2022-04-17 10:22:08,-20.3194,-40.3378,71.85,70,0,5.75,clear sky
637,Ascension,US,2022-04-17 10:20:25,30.2169,-90.9001,75.0,96,100,0.0,overcast clouds
638,Hobbs,US,2022-04-17 10:20:19,32.7026,-103.136,49.19,48,0,5.75,clear sky
639,Sampit,ID,2022-04-17 10:22:09,-2.5333,112.95,85.1,67,74,2.55,broken clouds
640,Valparaiso,CL,2022-04-17 10:22:09,-33.0393,-71.6273,55.47,77,100,3.44,overcast clouds
641,Noumea,NC,2022-04-17 10:22:10,-22.2763,166.4572,79.0,99,19,6.15,few clouds
642,Toora-Khem,RU,2022-04-17 10:22:10,52.4675,96.11,58.35,51,77,2.98,broken clouds
643,Biritiba-Mirim,BR,2022-04-17 10:22:10,-23.5698,-46.0407,58.78,96,51,0.6,broken clouds
644,Marienburg,PL,2022-04-17 10:22:11,54.0359,19.0266,51.57,44,22,8.79,few clouds
645,Churapcha,RU,2022-04-17 10:22:11,62.0025,132.4325,22.96,86,81,2.66,broken clouds
646,Kuytun,RU,2022-04-17 10:22:12,54.3419,101.5036,62.47,43,100,7.34,overcast clouds
647,Pitimbu,BR,2022-04-17 10:23:12,-7.4706,-34.8086,81.19,82,97,5.73,overcast clouds
648,Muhos,FI,2022-04-17 10:23:12,64.808,25.9931,44.38,73,98,2.95,overcast clouds
649,Lishan,CN,2022-04-17 10:23:13,31.8576,113.2951,59.05,65,98,11.5,overcast clouds
650,Praia Da Vitoria,PT,2022-04-17 10:23:13,38.7333,-27.0667,62.76,77,20,11.32,few clouds
651,Abapo,BO,2022-04-17 10:23:14,-18.8333,-63.4667,58.87,55,100,1.43,overcast clouds
652,Nedjo,ET,2022-04-17 10:23:14,9.5046,35.5019,64.96,78,100,2.44,overcast clouds
653,Ballina,AU,2022-04-17 10:23:15,-28.8667,153.5667,66.38,98,73,9.62,broken clouds
654,Buzmeyin,TM,2022-04-17 10:23:15,38.0507,58.2056,55.13,88,100,16.11,light rain
655,Annau,TM,2022-04-17 10:23:15,37.8876,58.516,54.9,88,100,16.11,overcast clouds
656,Bloomsburg,US,2022-04-17 10:23:16,41.0037,-76.4549,37.71,88,23,2.91,few clouds
657,Labuan,MY,2022-04-17 10:23:16,5.2767,115.2417,84.56,74,20,3.44,few clouds
658,Rorvik,NO,2022-04-17 10:23:16,64.8621,11.2373,43.12,76,98,7.74,overcast clouds
659,Providencia,MX,2022-04-17 10:23:17,28.7167,-111.5833,69.03,27,81,4.7,broken clouds
660,Imbituba,BR,2022-04-17 10:23:17,-28.24,-48.6703,67.86,73,89,6.38,overcast clouds
661,Kissamos,GR,2022-04-17 10:23:17,35.4939,23.6569,76.68,63,75,8.19,broken clouds
662,Todos Santos,MX,2022-04-17 10:23:17,23.45,-110.2167,67.78,60,100,6.06,overcast clouds
663,Beruwala,LK,2022-04-17 10:23:18,6.4788,79.9828,85.17,71,77,8.9,broken clouds
664,Ambulu,ID,2022-04-17 10:23:18,-8.345,113.6058,81.18,84,99,4.0,moderate rain
665,Dunedin,NZ,2022-04-17 10:23:18,-45.8742,170.5036,54.81,82,96,8.99,overcast clouds
666,Barra Do Garcas,BR,2022-04-17 10:23:19,-15.89,-52.2567,60.26,59,15,1.5,few clouds
667,Cayenne,GF,2022-04-17 10:23:19,4.9333,-52.3333,81.09,1,75,5.01,broken clouds
668,Itamaraca,BR,2022-04-17 10:23:19,-7.7478,-34.8256,78.85,84,76,4.88,light rain
669,Ingham,US,2022-04-17 10:20:28,42.6,-84.3833,30.15,66,100,3.44,overcast clouds
670,Campbellsville,US,2022-04-17 10:23:20,37.3434,-85.3419,43.95,52,99,1.01,overcast clouds
671,Kuah,MY,2022-04-17 10:23:20,6.3265,99.8432,89.58,66,20,4.61,few clouds
672,Makat,KZ,2022-04-17 10:23:21,47.6469,53.3463,67.21,33,21,5.99,few clouds
673,Klaksvik,FO,2022-04-17 10:23:21,62.2266,-6.589,49.12,98,100,15.57,overcast clouds
